YEAR,MONTH,DAY,KOSPI,È¯À²
2011,10,14,1835.40 ,1158.00 
2011,10,17,1865.18 ,1160.30 
2011,10,18,1838.90 ,1145.70 
2011,10,19,1855.92 ,1147.10 
2011,10,20,1805.09 ,1137.70 
2011,10,21,1838.38 ,1139.50 
2011,10,24,1898.32 ,1149.50 
2011,10,25,1888.65 ,1137.70 
2011,10,26,1894.31 ,1127.90 
2011,10,27,1922.04 ,1130.40 
2011,10,28,1929.48 ,1124.50 
2011,10,31,1909.03 ,1104.50 
2011,11,1,1909.63 ,1105.20 
2011,11,2,1898.01 ,1113.90 
2011,11,3,1869.96 ,1126.20 
2011,11,4,1928.41 ,1131.50 
2011,11,7,1919.10 ,1112.60 
2011,11,8,1903.14 ,1115.00 
2011,11,9,1907.53 ,1116.30 
2011,11,10,1813.25 ,1115.70 
2011,11,11,1863.45 ,1134.30 
2011,11,14,1902.81 ,1127.30 
2011,11,15,1886.12 ,1120.60 
2011,11,16,1856.07 ,1126.20 
2011,11,17,1876.67 ,1134.50 
2011,11,18,1839.17 ,1137.60 
2011,11,21,1820.03 ,1136.40 
2011,11,22,1826.28 ,1139.60 
2011,11,23,1783.10 ,1146.60 
2011,11,24,1795.06 ,1149.20 
2011,11,25,1776.40 ,1157.10 
2011,11,28,1815.28 ,1159.90 
2011,11,29,1856.52 ,1154.90 
2011,11,30,1847.51 ,1150.30 
2011,12,1,1916.18 ,1140.60 
2011,12,2,1916.04 ,1127.20 
2011,12,5,1922.90 ,1127.70 
2011,12,6,1902.82 ,1130.30 
2011,12,7,1919.42 ,1131.20 
2011,12,8,1912.39 ,1126.80 
2011,12,9,1874.75 ,1130.90 
2011,12,12,1899.76 ,1142.30 
2011,12,13,1864.06 ,1145.00 
2011,12,14,1857.75 ,1155.40 
2011,12,15,1819.11 ,1158.50 
2011,12,16,1839.96 ,1161.40 
2011,12,19,1776.93 ,1156.50 
2011,12,20,1793.06 ,1169.50 
2011,12,21,1848.41 ,1167.10 
2011,12,22,1847.49 ,1150.90 
2011,12,23,1867.22 ,1156.20 
2011,12,26,1856.70 ,1149.40 
2011,12,27,1842.02 ,1150.00 
2011,12,28,1825.12 ,1156.40 
2011,12,29,1825.74 ,1157.40 
2011,12,30,,1153.30 
2012,1,2,1826.37 ,1153.30 
2012,1,3,1875.41 ,1155.50 
2012,1,4,1866.22 ,1150.90 
2012,1,5,1863.74 ,1147.40 
2012,1,6,1843.14 ,1150.30 
2012,1,9,1826.49 ,1158.40 
2012,1,10,1853.22 ,1164.30 
2012,1,11,1845.55 ,1156.20 
2012,1,12,1864.57 ,1159.40 
2012,1,13,1875.68 ,1158.80 
2012,1,16,1859.27 ,1150.60 
2012,1,17,1892.74 ,1154.00 
2012,1,18,1892.39 ,1147.00 
2012,1,19,1914.97 ,1143.10 
2012,1,20,1949.89 ,1136.40 
2012,1,25,1952.23 ,1134.70 
2012,1,26,1957.18 ,1126.30 
2012,1,27,1964.83 ,1121.60 
2012,1,30,1940.55 ,1123.80 
2012,1,31,1955.79 ,1125.00 
2012,2,1,1959.24 ,1125.80 
2012,2,2,1984.30 ,1126.40 
2012,2,3,1972.34 ,1118.50 
2012,2,6,1973.13 ,1118.90 
2012,2,7,1981.59 ,1119.90 
2012,2,8,2003.73 ,1121.50 
2012,2,9,2014.62 ,1116.70 
2012,2,10,1993.71 ,1118.10 
2012,2,13,2005.74 ,1121.20 
2012,2,14,2002.64 ,1123.20 
2012,2,15,2025.32 ,1123.60 
2012,2,16,1997.45 ,1123.10 
2012,2,17,2023.47 ,1127.80 
2012,2,20,2024.90 ,1124.40 
2012,2,21,2024.24 ,1122.70 
2012,2,22,2028.65 ,1124.30 
2012,2,23,2007.80 ,1126.30 
2012,2,24,2019.89 ,1128.30 
2012,2,27,1991.16 ,1124.70 
2012,2,28,2003.69 ,1128.40 
2012,2,29,2030.25 ,1126.50 
2012,3,2,2034.63 ,1120.10 
2012,3,5,2016.06 ,1114.50 
2012,3,6,2000.36 ,1118.40 
2012,3,7,1982.15 ,1120.30 
2012,3,8,2000.76 ,1126.40 
2012,3,9,2018.30 ,1119.80 
2012,3,12,2002.50 ,1116.10 
2012,3,13,2025.04 ,1122.10 
2012,3,14,2045.08 ,1121.50 
2012,3,15,2043.76 ,1123.80 
2012,3,16,2034.44 ,1129.10 
2012,3,19,2047.00 ,1124.40 
2012,3,20,2042.15 ,1123.00 
2012,3,21,2027.23 ,1123.10 
2012,3,22,2026.12 ,1127.40 
2012,3,23,2026.83 ,1130.30 
2012,3,26,2019.19 ,1133.80 
2012,3,27,2039.76 ,1138.10 
2012,3,28,2031.74 ,1136.80 
2012,3,29,2014.41 ,1137.20 
2012,3,30,2014.04 ,1137.80 
2012,4,2,2029.29 ,1134.20 
2012,4,3,2049.28 ,1128.10 
2012,4,4,2018.61 ,1123.40 
2012,4,5,2028.77 ,1127.80 
2012,4,6,2029.03 ,1129.50 
2012,4,9,1997.08 ,1130.70 
2012,4,10,1994.41 ,1137.60 
2012,4,12,1986.63 ,1137.90 
2012,4,13,2008.91 ,1142.30 
2012,4,16,1992.63 ,1134.10 
2012,4,17,1985.30 ,1137.70 
2012,4,18,2004.53 ,1138.90 
2012,4,19,1999.86 ,1136.60 
2012,4,20,1974.65 ,1140.50 
2012,4,23,1972.63 ,1140.20 
2012,4,24,1963.42 ,1138.90 
2012,4,25,1961.98 ,1141.20 
2012,4,26,1964.04 ,1139.40 
2012,4,27,1975.35 ,1137.80 
2012,4,30,1981.99 ,1134.20 
2012,5,2,1999.07 ,1131.60 
2012,5,3,1995.11 ,1126.90 
2012,5,4,1989.15 ,1130.00 
2012,5,7,1956.44 ,1131.50 
2012,5,8,1967.01 ,1138.90 
2012,5,9,1950.29 ,1135.70 
2012,5,10,1944.93 ,1140.00 
2012,5,11,1917.13 ,1142.50 
2012,5,14,1913.73 ,1145.20 
2012,5,15,1898.96 ,1148.70 
2012,5,16,1840.53 ,1154.10 
2012,5,17,1845.24 ,1161.90 
2012,5,18,1782.46 ,1163.20 
2012,5,21,1799.13 ,1173.10 
2012,5,22,1828.69 ,1166.70 
2012,5,23,1808.62 ,1163.90 
2012,5,24,1814.47 ,1171.70 
2012,5,25,1824.17 ,1177.20 
2012,5,29,1849.91 ,1180.40 
2012,5,30,1844.86 ,1178.60 
2012,5,31,1843.47 ,1177.80 
2012,6,1,1834.51 ,1181.60 
2012,6,4,1783.13 ,1180.30 
2012,6,5,1801.85 ,1181.80 
2012,6,7,1847.95 ,1178.40 
2012,6,8,1835.64 ,1170.70 
2012,6,11,1867.04 ,1173.00 
2012,6,12,1854.74 ,1167.00 
2012,6,13,1859.32 ,1170.50 
2012,6,14,1871.48 ,1167.80 
2012,6,15,1858.16 ,1166.80 
2012,6,18,1891.71 ,1164.00 
2012,6,19,1891.77 ,1158.40 
2012,6,20,1904.12 ,1158.20 
2012,6,21,1889.15 ,1152.70 
2012,6,22,1847.39 ,1150.10 
2012,6,25,1825.38 ,1157.20 
2012,6,26,1817.81 ,1160.80 
2012,6,27,1817.65 ,1159.90 
2012,6,28,1819.18 ,1157.10 
2012,6,29,1854.01 ,1153.80 
2012,7,2,1851.65 ,1151.90 
2012,7,3,1867.82 ,1143.70 
2012,7,4,1874.45 ,1141.60 
2012,7,5,1875.49 ,1135.30 
2012,7,6,1858.20 ,1136.50 
2012,7,9,1836.13 ,1138.40 
2012,7,10,1829.45 ,1142.40 
2012,7,11,1826.39 ,1143.10 
2012,7,12,1785.39 ,1144.10 
2012,7,13,1812.89 ,1145.80 
2012,7,16,1817.79 ,1151.40 
2012,7,17,1821.96 ,1147.60 
2012,7,18,1794.91 ,1143.50 
2012,7,19,1822.96 ,1140.20 
2012,7,20,1822.93 ,1138.60 
2012,7,23,1789.44 ,1140.70 
2012,7,24,1793.93 ,1146.90 
2012,7,25,1769.31 ,1148.10 
2012,7,26,1782.47 ,1150.90 
2012,7,27,1829.16 ,1147.20 
2012,7,30,1843.79 ,1139.90 
2012,7,31,1881.99 ,1136.20 
2012,8,1,1879.93 ,1133.20 
2012,8,2,1869.40 ,1127.60 
2012,8,3,1848.68 ,1130.40 
2012,8,6,1885.88 ,1135.60 
2012,8,7,1886.80 ,1126.50 
2012,8,8,1903.23 ,1127.30 
2012,8,9,1940.59 ,1128.00 
2012,8,10,1946.40 ,1126.20 
2012,8,13,1932.44 ,1128.10 
2012,8,14,1956.96 ,1131.20 
2012,8,16,1957.91 ,1129.30 
2012,8,17,1946.54 ,1133.10 
2012,8,20,1946.31 ,1133.30 
2012,8,21,1943.22 ,1135.50 
2012,8,22,1935.19 ,1132.50 
2012,8,23,1942.54 ,1133.50 
2012,8,24,1919.81 ,1130.80 
2012,8,27,1917.87 ,1133.70 
2012,8,28,1916.33 ,1135.60 
2012,8,29,1928.54 ,1137.20 
2012,8,30,1906.38 ,1134.00 
2012,8,31,1905.12 ,1134.60 
2012,9,3,1912.71 ,1134.40 
2012,9,4,1907.13 ,1131.80 
2012,9,5,1874.03 ,1131.80 
2012,9,6,1881.24 ,1135.00 
2012,9,7,1929.58 ,1134.60 
2012,9,10,1924.70 ,1130.50 
2012,9,11,1920.00 ,1128.60 
2012,9,12,1950.03 ,1129.30 
2012,9,13,1950.69 ,1126.20 
2012,9,14,2007.58 ,1127.80 
2012,9,17,2002.35 ,1120.40 
2012,9,18,2004.96 ,1115.00 
2012,9,19,2007.88 ,1117.70 
2012,9,20,1990.33 ,1117.10 
2012,9,21,2002.37 ,1118.20 
2012,9,24,2003.44 ,1119.40 
2012,9,25,1991.41 ,1119.80 
2012,9,26,1980.44 ,1118.60 
2012,9,27,1988.70 ,1120.70 
2012,9,28,1996.21 ,1118.60 
2012,10,2,1996.03 ,1112.90 
2012,10,4,1992.68 ,1112.70 
2012,10,5,1995.17 ,1113.30 
2012,10,8,1981.89 ,1110.60 
2012,10,9,1979.04 ,1111.30 
2012,10,10,1948.22 ,1110.60 
2012,10,11,1933.09 ,1114.30 
2012,10,12,1933.26 ,1115.40 
2012,10,15,1925.59 ,1111.10 
2012,10,16,1941.54 ,1112.10 
2012,10,17,1955.15 ,1107.10 
2012,10,18,1959.12 ,1105.00 
2012,10,19,1943.84 ,1104.80 
2012,10,22,1941.59 ,1105.30 
2012,10,23,1926.81 ,1105.10 
2012,10,24,1913.96 ,1102.30 
2012,10,25,1924.50 ,1103.70 
2012,10,26,1891.43 ,1101.40 
2012,10,29,1891.52 ,1096.50 
2012,10,30,1899.58 ,1095.90 
2012,10,31,1912.06 ,1094.10 
2012,11,1,1898.44 ,1090.60 
2012,11,2,1918.72 ,1090.90 
2012,11,5,1908.22 ,1091.20 
2012,11,6,1928.17 ,1091.70 
2012,11,7,1937.55 ,1091.50 
2012,11,8,1914.41 ,1087.10 
2012,11,9,1904.41 ,1088.20 
2012,11,12,1900.87 ,1089.60 
2012,11,13,1889.71 ,1088.40 
2012,11,14,1894.04 ,1090.30 
2012,11,15,1870.72 ,1087.30 
2012,11,16,1860.83 ,1086.70 
2012,11,19,1878.10 ,1089.30 
2012,11,20,1890.18 ,1086.90 
2012,11,21,1884.04 ,1083.00 
2012,11,22,1899.50 ,1083.20 
2012,11,23,1911.33 ,1084.10 
2012,11,26,1908.51 ,1086.30 
2012,11,27,1925.20 ,1084.90 
2012,11,28,1912.78 ,1084.10 
2012,11,29,1934.85 ,1085.40 
2012,11,30,1932.90 ,1084.70 
2012,12,3,1940.02 ,1083.20 
2012,12,4,1935.18 ,1083.50 
2012,12,5,1947.04 ,1083.70 
2012,12,6,1949.62 ,1082.50 
2012,12,7,1957.45 ,1082.70 
2012,12,10,1957.42 ,1082.60 
2012,12,11,1964.62 ,1079.40 
2012,12,12,1975.44 ,1077.30 
2012,12,13,2002.77 ,1075.70 
2012,12,14,1995.04 ,1072.30 
2012,12,17,1983.07 ,1073.90 
2012,12,18,1993.09 ,1072.90 
2012,12,20,1999.50 ,1071.80 
2012,12,21,1980.42 ,1073.40 
2012,12,24,1981.82 ,1075.40 
2012,12,26,1982.25 ,1074.80 
2012,12,27,1987.35 ,1073.80 
2012,12,28,1997.05 ,1072.50 
2012,12,31,,1071.10 
2013,1,2,2031.10 ,1071.10 
2013,1,3,2019.41 ,1064.70 
2013,1,4,2011.94 ,1063.80 
2013,1,7,2011.25 ,1064.10 
2013,1,8,1997.94 ,1063.40 
2013,1,9,1991.81 ,1063.20 
2013,1,10,2006.80 ,1062.10 
2013,1,11,1996.67 ,1061.00 
2013,1,14,2007.04 ,1056.50 
2013,1,15,1983.74 ,1056.10 
2013,1,16,1977.45 ,1055.40 
2013,1,17,1974.27 ,1058.90 
2013,1,18,1987.85 ,1058.20 
2013,1,21,1986.86 ,1056.10 
2013,1,22,1996.52 ,1060.00 
2013,1,23,1980.41 ,1064.40 
2013,1,24,1964.48 ,1065.40 
2013,1,25,1946.69 ,1068.40 
2013,1,28,1939.71 ,1071.80 
2013,1,29,1955.96 ,1082.50 
2013,1,30,1964.43 ,1088.00 
2013,1,31,1961.94 ,1082.70 
2013,2,1,1957.79 ,1088.90 
2013,2,4,1953.21 ,1092.90 
2013,2,5,1938.18 ,1089.00 
2013,2,6,1936.19 ,1086.80 
2013,2,7,1931.77 ,1088.80 
2013,2,8,1950.90 ,1089.30 
2013,2,12,1945.79 ,1093.80 
2013,2,13,1976.07 ,1094.20 
2013,2,14,1979.61 ,1086.40 
2013,2,15,1981.18 ,1084.70 
2013,2,18,1981.91 ,1079.00 
2013,2,19,1985.83 ,1082.60 
2013,2,20,2024.64 ,1081.40 
2013,2,21,2015.22 ,1077.80 
2013,2,22,2018.89 ,1084.10 
2013,2,25,2009.52 ,1086.40 
2013,2,26,2000.01 ,1087.40 
2013,2,27,2004.04 ,1088.00 
2013,2,28,2026.49 ,1085.40 
2013,3,4,2013.15 ,1081.90 
2013,3,5,2016.61 ,1091.40 
2013,3,6,2020.74 ,1087.00 
2013,3,7,2004.40 ,1083.60 
2013,3,8,2006.01 ,1086.40 
2013,3,11,2003.35 ,1090.30 
2013,3,12,1993.34 ,1098.30 
2013,3,13,1999.73 ,1095.00 
2013,3,14,2002.13 ,1097.50 
2013,3,15,1986.50 ,1105.00 
2013,3,18,1968.18 ,1109.90 
2013,3,19,1978.56 ,1114.80 
2013,3,20,1959.41 ,1110.20 
2013,3,21,1950.82 ,1117.50 
2013,3,22,1950.12 ,1116.20 
2013,3,25,1977.67 ,1117.20 
2013,3,26,1983.70 ,1112.50 
2013,3,27,1993.44 ,1107.90 
2013,3,28,1993.52 ,1109.20 
2013,3,29,2004.89 ,1112.10 
2013,4,1,1995.99 ,1112.50 
2013,4,2,1986.15 ,1115.50 
2013,4,3,1983.22 ,1112.80 
2013,4,4,1959.45 ,1120.60 
2013,4,5,1927.23 ,1123.80 
2013,4,8,1918.69 ,1127.10 
2013,4,9,1920.74 ,1138.30 
2013,4,10,1935.58 ,1138.90 
2013,4,11,1949.80 ,1138.30 
2013,4,12,1924.23 ,1129.00 
2013,4,15,1920.45 ,1131.10 
2013,4,16,1922.21 ,1124.70 
2013,4,17,1923.84 ,1119.60 
2013,4,18,1900.06 ,1115.30 
2013,4,19,1906.75 ,1122.00 
2013,4,22,1926.31 ,1118.50 
2013,4,23,1918.63 ,1121.70 
2013,4,24,1935.31 ,1120.20 
2013,4,25,1951.60 ,1119.20 
2013,4,26,1944.56 ,1113.90 
2013,4,29,1940.70 ,1109.20 
2013,4,30,1963.95 ,1108.10 
2013,5,2,1957.21 ,1102.20 
2013,5,3,1965.71 ,1099.70 
2013,5,6,1961.48 ,1099.90 
2013,5,7,1954.35 ,1094.00 
2013,5,8,1956.45 ,1094.00 
2013,5,9,1979.45 ,1087.70 
2013,5,10,1944.75 ,1087.00 
2013,5,13,1948.70 ,1102.60 
2013,5,14,1968.83 ,1114.60 
2013,5,15,1971.26 ,1109.40 
2013,5,16,1986.81 ,1113.60 
2013,5,20,1982.43 ,1114.30 
2013,5,21,1981.09 ,1118.10 
2013,5,22,1993.83 ,1112.90 
2013,5,23,1969.19 ,1112.40 
2013,5,24,1973.45 ,1123.70 
2013,5,27,1979.97 ,1128.00 
2013,5,28,1986.22 ,1125.10 
2013,5,29,2001.20 ,1125.50 
2013,5,30,2000.10 ,1131.00 
2013,5,31,2001.05 ,1128.30 
2013,6,3,1989.57 ,1126.60 
2013,6,4,1989.51 ,1128.10 
2013,6,5,1959.19 ,1121.80 
2013,6,7,1923.85 ,1119.20 
2013,6,10,1932.70 ,1111.40 
2013,6,11,1920.68 ,1123.60 
2013,6,12,1909.91 ,1133.70 
2013,6,13,1882.73 ,1131.20 
2013,6,14,1889.24 ,1134.80 
2013,6,17,1883.10 ,1128.20 
2013,6,18,1900.62 ,1128.00 
2013,6,19,1888.31 ,1129.90 
2013,6,20,1850.49 ,1133.00 
2013,6,21,1822.83 ,1144.60 
2013,6,24,1799.01 ,1155.60 
2013,6,25,1780.63 ,1157.10 
2013,6,26,1783.45 ,1159.10 
2013,6,27,1834.70 ,1153.40 
2013,6,28,1863.32 ,1149.70 
2013,7,1,1855.73 ,1145.30 
2013,7,2,1855.02 ,1136.90 
2013,7,3,1824.66 ,1132.90 
2013,7,4,1839.14 ,1140.60 
2013,7,5,1833.31 ,1140.20 
2013,7,8,1816.85 ,1141.70 
2013,7,9,1830.35 ,1151.40 
2013,7,10,1824.16 ,1144.70 
2013,7,11,1877.60 ,1138.80 
2013,7,12,1869.98 ,1124.90 
2013,7,15,1875.16 ,1122.30 
2013,7,16,1866.36 ,1122.60 
2013,7,17,1887.49 ,1119.00 
2013,7,18,1875.48 ,1118.10 
2013,7,19,1871.41 ,1122.30 
2013,7,22,1880.35 ,1123.50 
2013,7,23,1904.15 ,1118.50 
2013,7,24,1912.08 ,1116.50 
2013,7,25,1909.61 ,1114.10 
2013,7,26,1910.81 ,1117.30 
2013,7,29,1899.89 ,1111.70 
2013,7,30,1917.05 ,1109.40 
2013,7,31,1914.03 ,1113.60 
2013,8,1,1920.74 ,1119.60 
2013,8,2,1923.38 ,1121.40 
2013,8,5,1916.22 ,1125.40 
2013,8,6,1906.62 ,1116.30 
2013,8,7,1878.33 ,1114.20 
2013,8,8,1883.97 ,1117.30 
2013,8,9,1880.71 ,1113.60 
2013,8,12,1884.83 ,1111.80 
2013,8,13,1913.03 ,1113.00 
2013,8,14,1923.91 ,1116.50 
2013,8,16,1920.11 ,1119.50 
2013,8,19,1917.64 ,1115.00 
2013,8,20,1887.85 ,1113.70 
2013,8,21,1867.46 ,1121.90 
2013,8,22,1849.12 ,1118.10 
2013,8,23,1870.16 ,1124.30 
2013,8,26,1887.86 ,1118.20 
2013,8,27,1885.84 ,1113.00 
2013,8,28,1884.52 ,1115.80 
2013,8,29,1907.54 ,1117.00 
2013,8,30,1926.36 ,1110.90 
2013,9,2,1924.81 ,1109.60 
2013,9,3,1933.74 ,1104.10 
2013,9,4,1933.03 ,1095.90 
2013,9,5,1951.65 ,1099.80 
2013,9,6,1955.31 ,1093.80 
2013,9,9,1974.67 ,1095.40 
2013,9,10,1994.06 ,1088.20 
2013,9,11,2003.85 ,1084.90 
2013,9,12,2004.06 ,1087.10 
2013,9,13,1994.32 ,1083.20 
2013,9,16,2013.37 ,1085.30 
2013,9,17,2005.58 ,1082.20 
2013,9,23,2009.41 ,1085.20 
2013,9,24,2007.10 ,1075.90 
2013,9,25,1998.06 ,1074.90 
2013,9,26,2007.32 ,1076.80 
2013,9,27,2011.80 ,1074.40 
2013,9,30,1996.96 ,1075.60 
2013,10,1,1998.87 ,1075.20 
2013,10,2,1999.47 ,1074.50 
2013,10,4,1996.98 ,1074.60 
2013,10,7,1994.42 ,1071.60 
2013,10,8,2002.76 ,1070.50 
2013,10,10,2001.40 ,1073.60 
2013,10,11,2024.90 ,1075.70 
2013,10,14,2020.27 ,1070.50 
2013,10,15,2040.96 ,1072.30 
2013,10,16,2034.61 ,1067.90 
2013,10,17,2040.61 ,1067.10 
2013,10,18,2052.40 ,1064.40 
2013,10,21,2053.01 ,1061.40 
2013,10,22,2056.12 ,1062.00 
2013,10,23,2035.75 ,1061.70 
2013,10,24,2046.69 ,1056.50 
2013,10,25,2034.39 ,1057.20 
2013,10,28,2048.14 ,1062.30 
2013,10,29,2051.76 ,1061.40 
2013,10,30,2059.58 ,1060.90 
2013,10,31,2030.09 ,1061.40 
2013,11,1,2039.42 ,1059.90 
2013,11,4,2025.17 ,1062.60 
2013,11,5,2013.93 ,1062.10 
2013,11,6,2013.67 ,1062.00 
2013,11,7,2004.04 ,1062.00 
2013,11,8,1984.87 ,1060.70 
2013,11,11,1977.30 ,1063.50 
2013,11,12,1995.48 ,1068.50 
2013,11,13,1963.56 ,1070.90 
2013,11,14,1967.56 ,1072.90 
2013,11,15,2005.64 ,1067.30 
2013,11,18,2010.81 ,1066.70 
2013,11,19,2031.64 ,1060.70 
2013,11,20,2017.24 ,1055.80 
2013,11,21,1993.78 ,1056.30 
2013,11,22,2006.23 ,1061.90 
2013,11,25,2015.98 ,1061.60 
2013,11,26,2022.64 ,1060.60 
2013,11,27,2028.81 ,1060.30 
2013,11,28,2045.77 ,1060.90 
2013,11,29,2044.87 ,1062.10 
2013,12,2,2030.78 ,1058.90 
2013,12,3,2009.36 ,1057.70 
2013,12,4,1986.80 ,1061.30 
2013,12,5,1984.77 ,1061.20 
2013,12,6,1980.41 ,1060.70 
2013,12,9,2000.38 ,1058.20 
2013,12,10,1993.45 ,1053.10 
2013,12,11,1977.97 ,1052.50 
2013,12,12,1967.93 ,1051.90 
2013,12,13,1962.91 ,1053.50 
2013,12,16,1961.15 ,1053.10 
2013,12,17,1965.74 ,1052.60 
2013,12,18,1974.63 ,1051.50 
2013,12,19,1975.65 ,1052.10 
2013,12,20,1983.35 ,1058.10 
2013,12,23,1996.89 ,1061.90 
2013,12,24,2001.59 ,1061.00 
2013,12,26,1999.30 ,1060.40 
2013,12,27,2002.28 ,1059.40 
2013,12,30,2011.34 ,1055.60 
2013,12,31,,1055.30 
2014,1,2,1967.19 ,1055.30 
2014,1,3,1946.14 ,1050.40 
2014,1,6,1953.28 ,1054.10 
2014,1,7,1959.44 ,1062.20 
2014,1,8,1958.96 ,1067.90 
2014,1,9,1946.11 ,1066.00 
2014,1,10,1938.54 ,1064.80 
2014,1,13,1948.92 ,1062.80 
2014,1,14,1946.07 ,1056.50 
2014,1,15,1953.28 ,1058.40 
2014,1,16,1957.32 ,1062.50 
2014,1,17,1944.48 ,1064.20 
2014,1,20,1953.78 ,1061.00 
2014,1,21,1963.89 ,1063.90 
2014,1,22,1970.42 ,1064.20 
2014,1,23,1947.59 ,1068.40 
2014,1,24,1940.56 ,1071.90 
2014,1,27,1910.34 ,1077.20 
2014,1,28,1916.93 ,1084.10 
2014,1,29,1941.15 ,1079.20 
2014,2,3,1919.96 ,1071.10 
2014,2,4,1886.85 ,1082.20 
2014,2,5,1891.32 ,1086.10 
2014,2,6,1907.89 ,1079.50 
2014,2,7,1922.50 ,1076.40 
2014,2,10,1923.30 ,1075.10 
2014,2,11,1932.06 ,1071.90 
2014,2,12,1935.84 ,1072.00 
2014,2,13,1926.96 ,1064.70 
2014,2,14,1940.28 ,1063.90 
2014,2,17,1946.36 ,1061.90 
2014,2,18,1946.91 ,1060.50 
2014,2,19,1942.93 ,1064.10 
2014,2,20,1930.57 ,1067.10 
2014,2,21,1957.83 ,1071.90 
2014,2,24,1949.05 ,1073.10 
2014,2,25,1964.86 ,1076.30 
2014,2,26,1970.77 ,1070.60 
2014,2,27,1978.43 ,1069.90 
2014,2,28,1979.99 ,1067.70 
2014,3,3,1964.69 ,1066.20 
2014,3,4,1954.11 ,1071.90 
2014,3,5,1971.24 ,1072.00 
2014,3,6,1975.62 ,1070.60 
2014,3,7,1974.68 ,1067.40 
2014,3,10,1954.42 ,1062.60 
2014,3,11,1963.87 ,1065.90 
2014,3,12,1932.54 ,1064.80 
2014,3,13,1934.38 ,1069.20 
2014,3,14,1919.90 ,1067.40 
2014,3,17,1927.53 ,1072.00 
2014,3,18,1940.21 ,1069.90 
2014,3,19,1937.68 ,1067.90 
2014,3,20,1919.52 ,1070.70 
2014,3,21,1934.94 ,1075.30 
2014,3,24,1945.55 ,1080.30 
2014,3,25,1941.25 ,1079.70 
2014,3,26,1964.31 ,1078.20 
2014,3,27,1977.97 ,1075.00 
2014,3,28,1981.00 ,1072.80 
2014,3,31,1985.61 ,1068.80 
2014,4,1,1991.98 ,1066.10 
2014,4,2,1997.25 ,1060.50 
2014,4,3,1993.70 ,1057.00 
2014,4,4,1988.09 ,1058.10 
2014,4,7,1989.70 ,1056.10 
2014,4,8,1993.03 ,1053.40 
2014,4,9,1998.95 ,1053.60 
2014,4,10,2008.61 ,1043.20 
2014,4,11,1997.44 ,1036.00 
2014,4,14,1997.02 ,1037.50 
2014,4,15,1992.27 ,1038.90 
2014,4,16,1992.21 ,1041.20 
2014,4,17,1992.05 ,1041.30 
2014,4,18,2004.28 ,1037.10 
2014,4,21,1999.22 ,1037.20 
2014,4,22,2004.22 ,1037.90 
2014,4,23,2000.37 ,1039.60 
2014,4,24,1998.34 ,1039.50 
2014,4,25,1971.66 ,1038.30 
2014,4,28,1969.26 ,1038.90 
2014,4,29,1964.77 ,1037.10 
2014,4,30,1961.79 ,1031.70 
2014,5,2,1959.44 ,1032.20 
2014,5,7,1939.88 ,1031.20 
2014,5,8,1950.60 ,1025.60 
2014,5,9,1956.55 ,1023.50 
2014,5,12,1964.94 ,1023.00 
2014,5,13,1982.93 ,1025.00 
2014,5,14,2010.83 ,1022.90 
2014,5,15,2010.20 ,1024.60 
2014,5,16,2013.44 ,1026.50 
2014,5,19,2015.14 ,1025.80 
2014,5,20,2011.26 ,1022.70 
2014,5,21,2008.33 ,1024.10 
2014,5,22,2015.59 ,1026.70 
2014,5,23,2017.17 ,1025.20 
2014,5,26,2010.35 ,1024.30 
2014,5,27,1997.63 ,1023.90 
2014,5,28,2017.06 ,1023.40 
2014,5,29,2012.26 ,1022.60 
2014,5,30,1994.96 ,1021.60 
2014,6,2,2002.00 ,1020.40 
2014,6,3,2008.56 ,1023.60 
2014,6,5,1995.48 ,1024.30 
2014,6,9,1990.04 ,1022.60 
2014,6,10,2011.80 ,1017.40 
2014,6,11,2014.67 ,1016.50 
2014,6,12,2011.65 ,1016.50 
2014,6,13,1990.85 ,1017.50 
2014,6,16,1993.59 ,1018.00 
2014,6,17,2001.55 ,1019.50 
2014,6,18,1989.49 ,1022.10 
2014,6,19,1992.03 ,1023.10 
2014,6,20,1968.07 ,1018.30 
2014,6,23,1974.92 ,1019.60 
2014,6,24,1994.35 ,1018.40 
2014,6,25,1981.77 ,1018.00 
2014,6,26,1995.05 ,1020.60 
2014,6,27,1988.51 ,1017.00 
2014,6,30,2002.21 ,1014.40 
2014,7,1,1999.00 ,1012.10 
2014,7,2,2015.28 ,1011.80 
2014,7,3,2010.97 ,1009.80 
2014,7,4,2009.66 ,1009.60 
2014,7,7,2005.12 ,1008.90 
2014,7,8,2006.66 ,1009.90 
2014,7,9,2000.50 ,1011.20 
2014,7,10,2002.84 ,1012.20 
2014,7,11,1988.74 ,1011.90 
2014,7,14,1993.88 ,1018.00 
2014,7,15,2012.72 ,1018.50 
2014,7,16,2013.48 ,1023.70 
2014,7,17,2020.90 ,1032.70 
2014,7,18,2019.42 ,1029.60 
2014,7,21,2018.50 ,1031.90 
2014,7,22,2028.93 ,1027.50 
2014,7,23,2028.32 ,1024.60 
2014,7,24,2026.62 ,1022.80 
2014,7,25,2033.85 ,1028.00 
2014,7,28,2048.81 ,1029.40 
2014,7,29,2061.97 ,1025.20 
2014,7,30,2082.61 ,1024.70 
2014,7,31,2076.12 ,1024.30 
2014,8,1,2073.10 ,1026.20 
2014,8,4,2080.42 ,1033.70 
